-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       8132 2018-09-05 21:07 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_IO.2018-03-22.log_10.206.156.199.1536199050369
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      14153 2018-09-01 01:42 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_Proxy.2018-03-22.log_10.206.156.198.1535783559661
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      14153 2018-09-05 20:39 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_Proxy.2018-03-22.log_10.206.156.199.1536197362168
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      55057 2018-09-01 03:30 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-01.log_10.206.156.198.1535790015396
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      55057 2018-09-05 22:24 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-01.log_10.206.156.199.1536203685637
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg    3726147 2018-09-01 03:30 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-02.log_10.206.156.198.1535790015447
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg    3726147 2018-09-05 22:25 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-02.log_10.206.156.199.1536203685665
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       7893 2018-09-01 03:30 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-07.log_10.206.156.198.1535790039976
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       7893 2018-09-05 22:25 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-07.log_10.206.156.199.1536203708968
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      52686 2018-09-01 03:30 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-08.log_10.206.156.198.1535790040046
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      52686 2018-09-05 22:25 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-08.log_10.206.156.199.1536203709009
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       4691 2018-09-01 03:30 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-16.log_10.206.156.198.1535790040216
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       4691 2018-09-05 22:25 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-16.log_10.206.156.199.1536203709098
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       3366 2018-09-01 03:30 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-19.log_10.206.156.198.1535790040262
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       3366 2018-09-05 22:25 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-19.log_10.206.156.199.1536203709125
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      65500 2018-09-01 03:30 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-23.log_10.206.156.198.1535790040290
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      65500 2018-09-05 22:25 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceProgress.2018-03-22-23.log_10.206.156.199.1536203709151
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       7253 2018-09-01 06:52 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceVar.2018-03-22.log_10.206.156.198.1535802177350
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       7253 2018-09-06 01:55 /project/eciborg/qa/20180322/engine_mpld-ddnmcib01a_complianceVar.2018-03-22.log_10.206.156.199.1536216309285
drwxrwx---   - bigdata-app-eciborg-asadmin bigdata-project-eciborg          0 2018-09-06 01:55 /project/eciborg/qa/20180323
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     199951 2018-09-01 01:42 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_Engine.2018-03-23.log_10.206.156.198.1535783568948
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     199951 2018-09-05 20:39 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_Engine.2018-03-23.log_10.206.156.199.1536197366222
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      68434 2018-09-01 02:11 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_IO.2018-03-23.log_10.206.156.198.1535785286522
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      68434 2018-09-05 21:07 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_IO.2018-03-23.log_10.206.156.199.1536199050397
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      24426 2018-09-01 01:42 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_Proxy.2018-03-23.log_10.206.156.198.1535783559745
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      24426 2018-09-05 20:39 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_Proxy.2018-03-23.log_10.206.156.199.1536197362198
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       6614 2018-09-01 03:30 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-00.log_10.206.156.198.1535790040487
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       6614 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-00.log_10.206.156.199.1536203709192
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg    1814344 2018-09-01 03:30 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-01.log_10.206.156.198.1535790040535
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg    1814344 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-01.log_10.206.156.199.1536203709226
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg    2877627 2018-09-01 03:31 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-02.log_10.206.156.198.1535790053061
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg    2877627 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-02.log_10.206.156.199.1536203721724
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     860115 2018-09-01 03:31 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-06.log_10.206.156.198.1535790065242
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     860115 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-06.log_10.206.156.199.1536203733353
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      52709 2018-09-01 03:31 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-08.log_10.206.156.198.1535790070436
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      52709 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-08.log_10.206.156.199.1536203738693
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     419114 2018-09-01 03:31 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-10.log_10.206.156.198.1535790070665
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     419114 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-10.log_10.206.156.199.1536203738801
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     429720 2018-09-01 03:31 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-11.log_10.206.156.198.1535790072883
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     429720 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-11.log_10.206.156.199.1536203741979
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     430098 2018-09-01 03:31 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-12.log_10.206.156.198.1535790074814
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     430098 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-12.log_10.206.156.199.1536203744482
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     433301 2018-09-01 03:31 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-13.log_10.206.156.198.1535790076814
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     433301 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-13.log_10.206.156.199.1536203746546
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     433301 2018-09-01 03:31 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-14.log_10.206.156.198.1535790079663
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     433301 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-14.log_10.206.156.199.1536203749053
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     236827 2018-09-01 03:31 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-15.log_10.206.156.198.1535790082574
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     236827 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-15.log_10.206.156.199.1536203750594
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       4691 2018-09-01 03:31 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-16.log_10.206.156.198.1535790083081
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       4691 2018-09-05 22:25 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceProgress.2018-03-23-16.log_10.206.156.199.1536203751889
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      11805 2018-09-01 06:52 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceVar.2018-03-23.log_10.206.156.198.1535802177394
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      11805 2018-09-06 01:55 /project/eciborg/qa/20180323/engine_mpld-ddnmcib01a_complianceVar.2018-03-23.log_10.206.156.199.1536216309314
drwxrwx---   - bigdata-app-eciborg-asadmin bigdata-project-eciborg          0 2018-09-06 01:55 /project/eciborg/qa/20180324
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      25227 2018-09-01 01:42 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_Engine.2018-03-24.log_10.206.156.198.1535783569117
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg      25227 2018-09-05 20:39 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_Engine.2018-03-24.log_10.206.156.199.1536197366336
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       3158 2018-09-01 02:11 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_IO.2018-03-24.log_10.206.156.198.1535785286593
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg       3158 2018-09-05 21:07 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_IO.2018-03-24.log_10.206.156.199.1536199050442
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     160442 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-00.log_10.206.156.198.1535790083107
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     160442 2018-09-05 22:25 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-00.log_10.206.156.199.1536203751915
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434027 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-01.log_10.206.156.198.1535790083498
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434027 2018-09-05 22:25 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-01.log_10.206.156.199.1536203753121
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434148 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-02.log_10.206.156.198.1535790086345
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434148 2018-09-05 22:25 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-02.log_10.206.156.199.1536203754619
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434269 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-03.log_10.206.156.198.1535790089838
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434269 2018-09-05 22:25 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-03.log_10.206.156.199.1536203757081
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434027 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-04.log_10.206.156.198.1535790091585
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434027 2018-09-05 22:26 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-04.log_10.206.156.199.1536203758576
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434148 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-05.log_10.206.156.198.1535790093545
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434148 2018-09-05 22:26 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-05.log_10.206.156.199.1536203761097
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434027 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-06.log_10.206.156.198.1535790095487
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434027 2018-09-05 22:26 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-06.log_10.206.156.199.1536203762621
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434257 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-07.log_10.206.156.198.1535790097448
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434257 2018-09-05 22:26 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-07.log_10.206.156.199.1536203764127
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     486722 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-08.log_10.206.156.198.1535790099427
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     486722 2018-09-05 22:26 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-08.log_10.206.156.199.1536203766634
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434269 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-09.log_10.206.156.198.1535790101458
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434269 2018-09-05 22:26 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-09.log_10.206.156.199.1536203769276
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434148 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-10.log_10.206.156.198.1535790103440
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434148 2018-09-05 22:26 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-10.log_10.206.156.199.1536203771672
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434027 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-11.log_10.206.156.198.1535790105407
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434027 2018-09-05 22:26 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-11.log_10.206.156.199.1536203774195
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434027 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-12.log_10.206.156.198.1535790107321
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434027 2018-09-05 22:26 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-12.log_10.206.156.199.1536203775712
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434148 2018-09-01 03:31 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-13.log_10.206.156.198.1535790111266
-rw-rw-r--   3 bigdata-app-eciborg-asadmin bigdata-project-eciborg     434148 2018-09-05 22:26 /project/eciborg/qa/20180324/engine_mpld-ddnmcib01a_complianceProgress.2018-03-24-13.log_10.206.156.199.1536203779335
